"chamber_ID","site","treatment","chamber","month","day","year","date","days.post.fert","fert.added","LU","N2O_mg_N_m2_h","N2O_m","N2O_r2","CO2_m","CO2_r2","CH4_m","CH4_r2"
"app2_forest_B_7_24_2017","app2","forest","B","7","24","2017","7/24/2017",NA,NA,"1",-0.00216158985408671,-0.000232000000000001,-0.306666666666668,5.49069333333333,0.964812968602533,-0.0172986666666667,0.976403038763303
"app2_forest_C_7_24_2017","app2","forest","C","7","24","2017","7/24/2017",NA,NA,"1",0.00584130563327457,0.000547333333333334,0.608261582054051,7.36062666666667,0.993015773479521,-0.013188,0.823056896438404
"T27_maize_A_7_24_2017","T27","maize","A","7","24","2017","7/24/2017",NA,NA,"1",0.00575781684793832,0.000559999999999998,0.796257796257799,1.38232999999999,0.987576769786761,-0.000576666666666692,-0.508571147088793
"T27_maize_B_7_24_2017","T27","maize","B","7","24","2017","7/24/2017",NA,NA,"1",0.00242923882307634,0.000231333333333333,-0.33383840474712,1.93818066666666,0.905964271575592,0.006176,-0.412560296407469
"T27_maize_C_7_24_2017","T27","maize","C","7","24","2017","7/24/2017",NA,NA,"1",0.000238374519298171,2.33333333333317e-05,-0.970446320868517,1.43221285714286,0.989789042988458,-0.0183919047619048,0.886131446616049
"T18_maize_A_7_24_2017","T18","maize","A","7","24","2017","7/24/2017",NA,NA,"1",-0.00668919949689984,-0.00066666666666667,-0.407635577407225,0.292446666666667,0.621801592777344,-0.000316666666666694,-0.997521207749982
"T18_maize_C_7_24_2017","T18","maize","C","7","24","2017","7/24/2017",NA,NA,"1",-0.0223806191836797,-0.002084,0.308156763891508,2.18603666666666,0.939031146878572,-0.0150546666666667,0.799516824843731
"T15_maize_A_7_24_2017","T15","maize","A","7","24","2017","7/24/2017",NA,NA,"1",0.000877096741417644,7.9333333333332e-05,-0.39973566826367,2.24032933333334,0.935907393905834,0.0172286666666667,0.09965630997674
"T15_maize_B_7_24_2017","T15","maize","B","7","24","2017","7/24/2017",NA,NA,"1",0.00532350465108528,0.000501333333333335,-0.0563885867291445,1.80077933333333,0.803440128912495,-0.00013933333333334,-0.488047655053589
"T15_maize_C_7_24_2017","T15","maize","C","7","24","2017","7/24/2017",NA,NA,"1",0.000625892581343908,5.79999999999988e-05,-0.497394130452995,2.44430333333333,0.775926752361884,-0.00774866666666667,0.868847503592241
"area1_soy_A_8_23_2017","torre de soja","soy","A","8","23","2017","8/23/2017",NA,NA,"1",-0.00476994535664822,-0.000558,-0.111591237962177,3.53697533333333,0.891073393820315,0.00653066666666667,0.684243069653775
"area1_soy_C_8_23_2017","torre de soja","soy","C","8","23","2017","8/23/2017",NA,NA,"1",0.00317086822261401,0.00036,0.0722559293987843,2.22872,0.786979408826662,-0.0136533333333333,0.968323273430688
"area1_forest_A_8_23_2017","area1","forest","A","8","23","2017","8/23/2017",NA,NA,"1",0.012432283287996,0.00144933333333333,0.58894681383768,9.70604133333333,0.981611075209188,0.00695533333333334,-0.111564661844041
"area1_forest_B_8_23_2017","area1","forest","B","8","23","2017","8/23/2017",NA,NA,"1",-0.000360273158759774,-4.19999999999998e-05,-0.485101910588942,5.694872,0.911055277953337,-0.0184753333333333,0.830720920280895
"area1_forest_C_8_23_2017","area1","forest","C","8","23","2017","8/23/2017",NA,NA,"1",-0.0102928300035868,-0.00101733333333333,0.579490079732987,11.4347213333333,0.945049569279418,-0.0316546666666667,0.767936366513563
"mutum_soy_A_8_23_2017","mutum","soy","A","8","23","2017","8/23/2017",NA,NA,"1",-0.000739166206324234,-7.04761904761926e-05,-0.975033965842672,2.69429619047619,0.968301590361535,-0.00638809523809524,0.561057047394082
"mutum_soy_B_8_23_2017","mutum","soy","B","8","23","2017","8/23/2017",NA,NA,"1",-0.00462570449812309,-0.000442,-0.119032665312713,2.594778,0.784507459631809,-0.00387000000000001,-0.148340974799597
"mutum_soy_C_8_23_2017","mutum","soy","C","8","23","2017","8/23/2017",NA,NA,"1",0.00775685740820575,0.000713999999999999,0.425822004234791,4.250512,0.921398982703076,-0.0151573333333333,0.339050220938368
"area2_soy_A_8_23_2017","area2","soy","A","8","23","2017","8/23/2017",NA,NA,"1",-0.00926558594490781,-0.000885333333333333,-0.151680386797074,0.877474666666665,0.999903151892303,-0.01941,0.221937050198249
"area2_soy_B_8_23_2017","area2","soy","B","8","23","2017","8/23/2017",NA,NA,"1",0.0125485665207775,0.00125466666666667,0.969425990563168,2.390606,0.931090571051462,-0.0103693333333333,-0.0149574775237844
"area2_soy_C_8_23_2017","area2","soy","C","8","23","2017","8/23/2017",NA,NA,"1",0.00560019366993621,0.000566190476190475,0.125665460093099,2.66176333333333,0.953454669963897,-0.00107428571428572,-0.537255257086781
"area2_forest_A_8_23_2017","area2","forest","A","8","23","2017","8/23/2017",NA,NA,"1",-0.00550665835897482,-0.000589333333333334,0.523062421449518,4.17052933333333,0.785680684961181,-0.028168,0.779710049142236
"area2_forest_B_8_23_2017","area2","forest","B","8","23","2017","8/23/2017",NA,NA,"1",-0.00279450294674933,-0.000297999999999999,-0.419336771974492,5.82380733333333,0.940377074673138,-0.000909333333333328,-0.485156305516042
"area2_forest_C_8_23_2017","area2","forest","C","8","23","2017","8/23/2017",NA,NA,"1",0.0111679288864834,0.00118666666666666,0.596479588837473,6.34373666666666,0.921054310008985,-0.0166866666666667,0.884354630520396
"app2_forest_A_8_23_2017","app2","forest","A","8","23","2017","8/23/2017",NA,NA,"1",0.000853026547307772,9.86666666666662e-05,-0.436328049300414,5.84361399999999,0.720661296568904,-0.014856,0.70681830443665
"app2_forest_B_8_23_2017","app2","forest","B","8","23","2017","8/23/2017",NA,NA,"1",0.00734870238807668,0.000865333333333333,0.474776672066652,8.28521933333333,0.99686479042238,-0.0166313333333333,0.195118181043073
"app2_forest_C_8_23_2017","app2","forest","C","8","23","2017","8/23/2017",NA,NA,"1",0.00270546479402663,0.000303333333333335,-0.402103341797771,7.24381133333333,0.939067397756815,-0.0333593333333333,0.670250656844982
"T27_maize_A_8_25_2017","T27","maize","A","8","25","2017","8/25/2017",NA,NA,"1",-0.00145623472198152,-0.000155714285714287,-0.740555531292309,2.66443571428571,0.87376833667607,0.000530952380952372,-0.834179934094787
"T27_maize_B_8_25_2017","T27","maize","B","8","25","2017","8/25/2017",NA,NA,"1",-0.00746062189439736,-0.00088933333333333,0.489771294662062,2.31662866666667,0.774726865558048,0.00920333333333333,-0.198897429895405
"T27_maize_C_8_25_2017","T27","maize","C","8","25","2017","8/25/2017",NA,NA,"1",-0.00564619138358863,-0.000644285714285716,0.976596461449757,2.43968333333333,0.913438748560677,-0.0120628571428571,0.991737410394893
"T18_maize_A_8_25_2017","T18","maize","A","8","25","2017","8/25/2017",NA,NA,"1",0.0105942634361097,0.00100066666666667,0.923994261046538,4.77164666666666,0.955664222100397,7.93333333333351e-05,-0.499721771694037
"T18_maize_B_8_25_2017","T18","maize","B","8","25","2017","8/25/2017",NA,NA,"1",0.00468812164471216,0.000444666666666666,-0.181003119062131,1.42133466666667,0.83426277298671,-0.018844,0.586205266261877
"T18_maize_C_8_25_2017","T18","maize","C","8","25","2017","8/25/2017",NA,NA,"1",0.00373420516260987,0.000341999999999999,0.618487823536911,1.96719533333333,0.712068324364214,0.014946,0.120384873182412
"T15_maize_A_8_25_2017","T15","maize","A","8","25","2017","8/25/2017",NA,NA,"1",0.00255954256892339,0.000293333333333335,0.378456046947791,4.02847266666666,0.894268023754666,0.00357866666666667,-0.48230281979152
"T15_maize_B_8_25_2017","T15","maize","B","8","25","2017","8/25/2017",NA,NA,"1",-0.000303257178492352,-3.33333333333333e-05,-0.494969683962011,2.34971066666667,0.970219698019408,-0.00269066666666666,-0.303943541002485
"T15_maize_C_8_25_2017","T15","maize","C","8","25","2017","8/25/2017",NA,NA,"1",0.0155259692126217,0.00165133333333333,0.825409667851667,3.64648266666667,0.940439020105202,0.0133153333333333,0.948059697808415
"area1_forest_A_11_27_2017","area1","forest","A","11","27","2017","11/27/2017",NA,NA,"1",0.0106994407414122,0.001126,0.847752816951314,20.678594,0.931363978296486,0.0150673333333333,-0.158603057322857
"area1_forest_B_11_27_2017","area1","forest","B","11","27","2017","11/27/2017",NA,NA,"1",0.0159504755716639,0.00179266666666666,0.868677940991823,17.1418506666667,0.936202761920416,0.00461733333333334,0.627836574060433
"torre de soja_soy_A_11_27_2017","torre de soja","soy","A","11","27","2017","11/27/2017",NA,NA,"1",0.00906475164407012,0.00100333333333333,0.817910028492318,33.3001433333333,0.829543816268419,0.00488,0.910759158133973
"torre de soja_soy_B_11_27_2017","torre de soja","soy","B","11","27","2017","11/27/2017",NA,NA,"1",0.00874398410322244,0.000914666666666667,0.609024351924588,25.25805,0.989514654548217,0.00605133333333333,0.968914335660907
"torre de soja_soy_C_11_27_2017","torre de soja","soy","C","11","27","2017","11/27/2017",NA,NA,"1",0.015858064194636,0.00170666666666667,0.0095721012592086,15.9393506666667,0.883038964880897,-0.0196146666666667,0.894168755301757
"mutum_soy_A_11_27_2017","mutum","soy","A","11","27","2017","11/27/2017",NA,NA,"1",0.000227249407968835,2.53333333333328e-05,-0.477628589134477,8.71003533333333,0.895918663439458,-0.00255133333333333,0.135820906537579
"mutum_soy_B_11_27_2017","mutum","soy","B","11","27","2017","11/27/2017",NA,NA,"1",0.00439093604674495,0.000433333333333334,0.910464702216683,11.769096,0.980637188699369,-0.000911999999999999,-0.4909234823582
"mutum_soy_C_11_27_2017","mutum","soy","C","11","27","2017","11/27/2017",NA,NA,"1",0.00187121428453593,0.000184666666666667,-0.33986657112844,6.80782933333333,0.938145425274474,-0.00408333333333333,0.862122396903352
"area2_soy_A_11_27_2017","area2","soy","A","11","27","2017","11/27/2017",NA,NA,"1",0.000506408988268803,4.99999999999997e-05,-0.490414709373988,4.675786,0.844268914308494,0.000283333333333331,-0.49838516187644
"area2_soy_B_11_27_2017","area2","soy","B","11","27","2017","11/27/2017",NA,NA,"1",-0.0011487352654205,-0.000119999999999999,-0.358432857558986,6.95224266666666,0.791824079042658,0.003486,-0.352204691309163
"area2_soy_C_11_27_2017","area2","soy","C","11","27","2017","11/27/2017",NA,NA,"1",-0.00928962014986127,-0.00097466666666667,0.674368159641334,4.45996399999999,0.841244154125768,0.000924000000000008,-0.421479058041035
"area2_forest_A_11_27_2017","area2","forest","A","11","27","2017","11/27/2017",NA,NA,"1",0.0139438695944945,0.001544,0.806604652975587,18.12373,0.965926809739113,-0.0107046666666667,0.972296086320044
"area2_forest_B_11_27_2017","area2","forest","B","11","27","2017","11/27/2017",NA,NA,"1",0.00824020245855185,0.00096133333333333,0.899868049010367,23.0304806666667,0.964024491486505,-0.0147593333333333,0.631104732450238
"area2_forest_C_11_27_2017","area2","forest","C","11","27","2017","11/27/2017",NA,NA,"1",0.0172906224495112,0.00208533333333333,0.873305985567566,22.2082753333333,0.991145192083612,0.00147666666666667,-0.467249921238093
"app2_forest_A_11_27_2017","app2","forest","A","11","27","2017","11/27/2017",NA,NA,"1",0.0208386979192722,0.00245,0.966957946477335,25.0989866666667,0.986055093706414,-0.0135033333333333,-0.35009482090085
"app2_forest_B_11_27_2017","app2","forest","B","11","27","2017","11/27/2017",NA,NA,"1",0.0131394888109118,0.00159466666666667,0.981840815776842,31.9507973333333,0.942870655000644,0.000711333333333334,-0.498447411138862
"app2_forest_C_11_27_2017","app2","forest","C","11","27","2017","11/27/2017",NA,NA,"1",0.0380150512087923,0.00386733333333333,0.967717252162763,29.257208,0.975787143931833,-0.0147366666666667,0.698859857543961
"T27_maize_A_11_27_2017","T27","maize","A","11","27","2017","11/27/2017",NA,NA,"1",0.0407978410762005,0.00475,0.93483285079062,20.400492,0.978263107702868,0.00269533333333333,-0.255111848919624
"T27_maize_B_11_27_2017","T27","maize","B","11","27","2017","11/27/2017",NA,NA,"1",0.00649032999665894,0.000754666666666668,0.844207449263606,15.2573333333333,0.998379673274528,-0.00189066666666667,-0.191412540305274
"T27_maize_C_11_27_2017","T27","maize","C","11","27","2017","11/27/2017",NA,NA,"1",0.0176211746148025,0.002156,0.932941853455363,9.49462666666666,0.996338511356785,-0.00235733333333333,0.0695674250798709
"T18_maize_A_11_27_2017","T18","maize","A","11","27","2017","11/27/2017",NA,NA,"1",1.85231863504975e-05,2.00000000000052e-06,-0.499913202816086,10.013204,0.967236281218735,-0.000435333333333331,-0.478434548499747
"T18_maize_B_11_27_2017","T18","maize","B","11","27","2017","11/27/2017",NA,NA,"1",0.00353043150140873,0.000375333333333331,-0.0981409560193875,14.766042,0.977719935737392,0.00428666666666667,0.921330726761442
"T18_maize_C_11_27_2017","T18","maize","C","11","27","2017","11/27/2017",NA,NA,"1",-0.00404562923231998,-0.000448666666666666,0.41383271347963,1.760226,0.702469375602058,-0.00309000000000001,-0.139860864334931
"T15_maize_A_11_27_2017","T15","maize","A","11","27","2017","11/27/2017",NA,NA,"1",0.00784379237793246,0.00091,0.421180134971448,15.7252366666667,0.989119385860912,-0.00526866666666667,0.863621574875776
"T15_maize_B_11_27_2017","T15","maize","B","11","27","2017","11/27/2017",NA,NA,"1",0.00881364854673041,0.000941333333333332,0.511813106878235,21.2670366666667,0.984029311959966,-0.001222,0.0906801308680998
"T15_maize_C_11_27_2017","T15","maize","C","11","27","2017","11/27/2017",NA,NA,"1",0.00231485598378672,0.000248666666666666,0.103343500195143,15.563908,0.972833795421912,-0.002076,0.237142831079663
"area1_forest_A_1_29_2018","area1","forest","A","1","29","2018","1/29/2018",NA,NA,"1",-3.11793140552015e-05,-3.33333333333296e-06,-0.49996198662943,19.157448,0.996735038093328,0.0400986666666667,0.984226944787504
"area1_forest_B_1_29_2018","area1","forest","B","1","29","2018","1/29/2018",NA,NA,"1",-0.0357738282248644,-0.00343133333333333,0.204408512269144,15.382184,0.950647877526623,0.145811333333333,0.483473298563262
"area1_forest_C_1_29_2018","area1","forest","C","1","29","2018","1/29/2018",NA,NA,"1",0.0363741218515577,0.00382866666666667,0.975762575381293,14.290798,0.997577215526421,-0.00438133333333333,0.313137665196027
"T15_maize_A_1_30_2018","T15","maize","A","1","30","2018","1/30/2018",NA,NA,"1",0.0190388561645913,0.00169733333333333,0.786362132970658,9.482078,0.988034348279228,-0.00389866666666667,0.55394871305998
"T15_maize_B_1_30_2018","T15","maize","B","1","30","2018","1/30/2018",NA,NA,"1",0.0168923903575069,0.00191666666666667,0.98304983376385,8.37425666666667,0.994967542085771,-0.001094,-0.450052963262544
"T15_maize_C_1_30_2018","T15","maize","C","1","30","2018","1/30/2018",NA,NA,"1",0.0123669433400967,0.00126666666666667,0.800219944869715,10.0539266666667,0.968483676533703,0.00676000000000001,-0.215934997983191
"T2018_maize_A_1_30_2018","T18","maize","A","1","30","2018","1/30/2018",NA,NA,"1",0.00768027781098874,0.000753333333333333,0.725729863946448,6.429854,0.941193908415936,-0.00135533333333334,-0.450428730871305
"T2018_maize_B_1_30_2018","T18","maize","B","1","30","2018","1/30/2018",NA,NA,"1",0.00383372718978431,0.000391333333333332,0.116788687013336,7.11877466666667,0.997148426413173,-0.00512333333333333,0.740452058923295
"T2018_maize_C_1_30_2018","T18","maize","C","1","30","2018","1/30/2018",NA,NA,"1",0.00590318685773957,0.000605999999999997,0.818119845367683,4.631,0.863151106389755,-0.00128466666666667,-0.395443352146356
"mutum_soy_A_1_30_2018","mutum","soy","A","1","30","2018","1/30/2018",NA,NA,"1",0.00994539392741099,0.000931999999999996,0.919072928465626,13.619642,0.982965049233853,0.000284,-0.446635378806591
"mutum_soy_B_1_30_2018","mutum","soy","B","1","30","2018","1/30/2018",NA,NA,"1",0.0168257266015305,0.001816,0.819420748910584,26.8932553333333,0.956421111903586,0.00172933333333333,-0.47246819465023
"mutum_soy_C_1_30_2018","mutum","soy","C","1","30","2018","1/30/2018",NA,NA,"1",0.0333025937069301,0.00377,0.988370528992694,25.8131393333333,0.971580469135965,0.00174333333333334,-0.21166499762821
"T27_maize_A_1_31_2018","T27","maize","A","1","31","2018","1/31/2018",NA,NA,"1",0.0161549393264641,0.00183,0.824031755570667,21.5348453333333,0.970447344071795,-0.001944,-0.187452761066934
"T27_maize_B_1_31_2018","T27","maize","B","1","31","2018","1/31/2018",NA,NA,"1",0.00913856589697305,0.000939999999999999,0.96905388230426,15.562542,0.979425058056776,-0.00216999999999998,0.920562646061521
"T27_maize_C_1_31_2018","T27","maize","C","1","31","2018","1/31/2018",NA,NA,"1",0.0113364988098447,0.00115933333333333,0.916187000385564,16.1702013333333,0.996935323249394,0.012068,0.269762665769786
"area2_soy_A_1_31_2018","area2","soy","A","1","31","2018","1/31/2018",NA,NA,"1",0.0157140003566847,0.00134266666666667,0.918025581026783,13.7695553333333,0.980485539695538,-0.000531333333333335,-0.496500218889327
"area2_soy_B_1_31_2018","area2","soy","B","1","31","2018","1/31/2018",NA,NA,"1",0.00498081402211556,0.000432666666666666,0.963130044116113,13.7638606666667,0.994257869474465,-0.000345999999999999,-0.495606149606005
"area2_soy_C_1_31_2018","area2","soy","C","1","31","2018","1/31/2018",NA,NA,"1",0.00407762388820276,0.000364666666666664,-0.214882459255401,16.2389846666667,0.945407718647219,-0.00213400000000001,-0.0302208767980712
"area1_soy_A_1_31_2018","torre de soja","soy","A","1","31","2018","1/31/2018",NA,NA,"1",0.0109104899337775,0.00108533333333333,0.557823567289118,14.4489286666667,0.999647617988439,-0.00569133333333333,0.229766714481989
"area1_soy_B_1_31_2018","torre de soja","soy","B","1","31","2018","1/31/2018",NA,NA,"1",0.000102035331830218,9.33333333333233e-06,-0.499937824886118,16.1546353333333,0.741994536035866,0.00124,-0.496787569380429
"area1_soy_C_1_31_2018","torre de soja","soy","C","1","31","2018","1/31/2018",NA,NA,"1",0.00754078807796869,0.000795999999999998,0.7460981749528,14.43173,0.984815905867304,0.00830866666666667,0.133247519464367
"area2_forest_A_2_7_2018","area2","forest","A","2","7","2018","2/7/2018",NA,NA,"1",0.00699267691958893,0.000692666666666665,0.350456272665919,13.951336,0.991210661052479,-0.0199813333333333,0.580414386519473
"area2_forest_B_2_7_2018","area2","forest","B","2","7","2018","2/7/2018",NA,NA,"1",0.0119710402969732,0.00127523809523809,0.507281380976059,20.4870952380952,0.826705151555791,0.0113661904761904,0.856385401386905
"area2_forest_C_2_7_2018","area2","forest","C","2","7","2018","2/7/2018",NA,NA,"1",0.0100142283181888,0.00109066666666667,0.683954986198598,20.1352873333333,0.972817154975347,0.00335933333333333,-0.464743741580191
"app2_forest_A_2_7_2018","app2","forest","A","2","7","2018","2/7/2018",NA,NA,"1",0.0141050832644551,0.00129666666666667,0.447858125393059,30.0027226666667,0.969926410223524,-0.00149666666666666,-0.446630700219742
"app2_forest_B_2_7_2018","app2","forest","B","2","7","2018","2/7/2018",NA,NA,"1",0.0237270129196913,0.002458,0.887274174537327,21.9123853333333,0.976633640013738,-0.026954,0.111776081446904
"app2_forest_C_2_7_2018","app2","forest","C","2","7","2018","2/7/2018",NA,NA,"1",0.00036025829401738,4.00000000000001e-05,-0.995338095957525,25.8861666666667,0.99752659240123,-0.0845600000000001,0.795019996602843
"app2_forest_A_5_28_2018","app2","forest","A","5","28","2018","5/28/2018",NA,NA,"1",0.0214806558685838,0.00216358363333333,0.806933332525958,16.319439304,0.934352551416051,-0.01608356268,0.703773950557179
"app2_forest_B_5_28_2018","app2","forest","B","5","28","2018","5/28/2018",NA,NA,"1",0.00705311173645658,0.000731874786666665,0.531727259469049,17.4406538753333,0.995896362051856,0,NA
"app2_forest_C_5_28_2018","app2","forest","C","5","28","2018","5/28/2018",NA,NA,"1",0.00528521107567122,0.000529368773333333,-0.347266513334515,27.6419266673333,0.993931147679662,0.161470666666667,-0.347913355461746
"area2_forest_A_5_28_2018","area2","forest","A","5","28","2018","5/28/2018",NA,NA,"1",0.00687836756338157,0.000743719753333334,0.347787195725262,19.3559453333333,0.997191845524314,0.0340846666666666,0.00368609765683847
"area2_forest_B_5_28_2018","area2","forest","B","5","28","2018","5/28/2018",NA,NA,"1",0.0134195571938731,0.00139088334666666,-0.398107885830852,23.2385833333333,0.990654758434772,-0.222236666666667,0.929097417457514
"area2_forest_C_5_28_2018","area2","forest","C","5","28","2018","5/28/2018",NA,NA,"1",0.0214039096161434,0.00238815809333334,0.457985719744769,22.7949653333333,0.992985495638423,0.0488833333333333,0.216661285575581
"area1_forest_A_5_28_2018","area1","forest","A","5","29","2018","5/29/2018",NA,NA,"1",0.0721594244536284,0.00710728967333334,0.36111381576036,15.1035486666667,0.972969932798557,-0.0524106666666667,0.354425209393278
"area1_forest_B_5_28_2018","area1","forest","B","5","29","2018","5/29/2018",NA,NA,"1",-0.00445863228435668,-0.000434776666666668,-0.218643083246761,11.8776626666667,0.996744233844723,0.0165186666666667,-0.0929675683800038
"area1_forest_C_5_28_2018","area1","forest","C","5","29","2018","5/29/2018",NA,NA,"1",0.00323274328986506,0.000318024746666664,-0.378745671216749,12.3316353333333,0.939558723695821,-0.0133733333333333,0.715901039271842
